hex,flight,registration,aircraft,departure_time,departure_lat,departure_lon,departure_iata,departure_name,arrival_time,arrival_lat,arrival_lon,arrival_name,arrival_iata,airline,likely_departure_destination,likely_arrival_destination
acb2ba,TYSON49 ,N917XA,B738,00:02.7,22.639664,-102.414604,ZCL,La Calera Airport,30:01.8,33.212601,-111.548004,PhoenixMesa Gateway Airport,AZA,Eastern Air Express,La Calera Airport,Florence Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,00:02.7,22.639664,-102.414604,ZCL,La Calera Airport,30:01.8,33.212601,-111.548004,PhoenixMesa Gateway Airport,AZA,Eastern Air Express,La Calera Airport,Florence Service Processing Center
ad563d,,N959BP,B737,30:02.4,31.801449,-106.394844,ELP,El Paso International Airport,30:02.2,33.303749,-111.661163,PhoenixMesa Gateway Airport,AZA,Eastern Air Express,El Paso Service Processing Center,Florence Service Processing Center
ad563d,,N959BP,B737,30:02.4,31.801449,-106.394844,ELP,El Paso International Airport,30:02.2,33.303749,-111.661163,PhoenixMesa Gateway Airport,AZA,Eastern Air Express,El Paso Service Processing Center,Florence Service Processing Center
acb2ba,TYSON47 ,N917XA,B738,00:04.6,36.097527,-115.160927,VGT,North Air Terminal,30:02.7,33.303566,-111.661606,Phoenix-Mesa Gateway Airport,AZA,Eastern Air Express,North Air Terminal,Florence Service Processing Center
acb2ba,TYSON47 ,N917XA,B738,00:04.6,36.097527,-115.160927,VGT,North Air Terminal,30:02.7,33.303566,-111.661606,Phoenix-Mesa Gateway Airport,AZA,Eastern Air Express,North Air Terminal,Florence Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,00:02.7,22.639664,-102.414604,ZCL,La Calera Airport,30:01.8,33.212601,-111.548004,Phoenix-Mesa Gateway Airport,AZA,Eastern Air Express,La Calera Airport,Florence Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,00:02.7,22.639664,-102.414604,ZCL,La Calera Airport,30:01.8,33.212601,-111.548004,Phoenix-Mesa Gateway Airport,AZA,Eastern Air Express,La Calera Airport,Florence Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,30:02.4,34.588543,-117.375282,VCV,Southern California Logistics,00:02.6,33.303417,-111.660027,Phoenix-Mesa Gateway Airport,AZA,Eastern Air Express,Adelanto ICE Processing Center,Florence Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,30:02.4,34.588543,-117.375282,VCV,Southern California Logistics,00:02.6,33.303417,-111.660027,Phoenix-Mesa Gateway Airport,AZA,Eastern Air Express,Adelanto ICE Processing Center,Florence Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,30:02.4,34.588543,-117.375282,VCV,Southern California Logistics,00:02.6,33.303417,-111.660027,PhoenixMesa Gateway Airport,AZA,Eastern Air Express,Adelanto ICE Processing Center,Florence Service Processing Center
acb2ba,TYSON49 ,N917XA,B738,30:02.4,34.588543,-117.375282,VCV,Southern California Logistics,00:02.6,33.303417,-111.660027,PhoenixMesa Gateway Airport,AZA,Eastern Air Express,Adelanto ICE Processing Center,Florence Service Processing Center
a6b0f5,,N530FL,A321,00:04.2,33.303505,-111.662163,AZA,PhoenixMesa Gateway Airport,47:47.3,33.303612,-111.649567,PhoenixMesa Gateway Airport,AZA,Global X Airlines,Florence Service Processing Center,Florence Service Processing Center
a6b0f5,,N530FL,A321,00:04.2,33.303505,-111.662163,AZA,PhoenixMesa Gateway Airport,47:47.3,33.303612,-111.649567,PhoenixMesa Gateway Airport,AZA,Global X Airlines,Florence Service Processing Center,Florence Service Processing Center
a6b0f5,,N530FL,A321,00:04.2,33.303505,-111.662163,AZA,PhoenixMesa Gateway Airport,47:47.3,33.303612,-111.649567,Phoenix-Mesa Gateway Airport,AZA,Global X Airlines,Florence Service Processing Center,Florence Service Processing Center
a6b0f5,,N530FL,A321,00:04.2,33.303505,-111.662163,AZA,PhoenixMesa Gateway Airport,47:47.3,33.303612,-111.649567,Phoenix-Mesa Gateway Airport,AZA,Global X Airlines,Florence Service Processing Center,Florence Service Processing Center
a83f98,TYSON48 ,N630VA,A320,00:02.2,31.38176,-92.596382,AEX,Alexandria International Airport,00:04.0,33.304024,-111.66214,Phoenix-Mesa Gateway Airport,AZA,Global X Airlines,Central Louisiana ICE Processing Center,Florence Service Processing Center
a83f98,TYSON48 ,N630VA,A320,00:02.2,31.38176,-92.596382,AEX,Alexandria International Airport,00:04.0,33.304024,-111.66214,Phoenix-Mesa Gateway Airport,AZA,Global X Airlines,Central Louisiana ICE Processing Center,Florence Service Processing Center
acb2ba,TYSON47 ,N917XA,B738,00:04.6,36.097527,-115.160927,VGT,North Air Terminal,30:02.7,33.303566,-111.661606,PhoenixMesa Gateway Airport,AZA,Eastern Air Express,North Air Terminal,Florence Service Processing Center
acb2ba,TYSON47 ,N917XA,B738,00:04.6,36.097527,-115.160927,VGT,North Air Terminal,30:02.7,33.303566,-111.661606,PhoenixMesa Gateway Airport,AZA,Eastern Air Express,North Air Terminal,Florence Service Processing Center
a6b0f5,,N530FL,A321,00:04.2,33.303505,-111.662163,AZA,Phoenix-Mesa Gateway Airport,47:47.3,33.303612,-111.649567,PhoenixMesa Gateway Airport,AZA,Global X Airlines,Florence Service Processing Center,Florence Service Processing Center
a6b0f5,,N530FL,A321,00:04.2,33.303505,-111.662163,AZA,Phoenix-Mesa Gateway Airport,47:47.3,33.303612,-111.649567,PhoenixMesa Gateway Airport,AZA,Global X Airlines,Florence Service Processing Center,Florence Service Processing Center
a6b0f5,,N530FL,A321,00:04.2,33.303505,-111.662163,AZA,Phoenix-Mesa Gateway Airport,47:47.3,33.303612,-111.649567,Phoenix-Mesa Gateway Airport,AZA,Global X Airlines,Florence Service Processing Center,Florence Service Processing Center
a6b0f5,,N530FL,A321,00:04.2,33.303505,-111.662163,AZA,Phoenix-Mesa Gateway Airport,47:47.3,33.303612,-111.649567,Phoenix-Mesa Gateway Airport,AZA,Global X Airlines,Florence Service Processing Center,Florence Service Processing Center
a5b769,CMB144  ,N468AX,B763,30:03.6,26.261169,50.650444,BAH,Bahrain International Airport,30:02.5,26.192011,50.817051,Bahrain International Airport,BAH,Omni Air International,Bahrain International Airport,Bahrain International Airport
a5b769,CMB144  ,N468AX,B763,30:03.6,26.261169,50.650444,BAH,Bahrain International Airport,30:02.5,26.192011,50.817051,Bahrain International Airport,BAH,Omni Air International,Bahrain International Airport,Bahrain International Airport
a5b769,,N468AX,B763,30:02.0,37.406921,14.909492,NSY,NAS Sigonella,30:02.5,26.261169,50.650444,Bahrain International Airport,BAH,Omni Air International,NAS Sigonella,Bahrain International Airport
a5b769,,N468AX,B763,30:02.0,37.406921,14.909492,NSY,NAS Sigonella,30:02.5,26.261169,50.650444,Bahrain International Airport,BAH,Omni Air International,NAS Sigonella,Bahrain International Airport
a5b769,CMB144  ,N468AX,B763,30:03.6,26.261169,50.650444,BAH,Bahrain International Airport,30:02.5,26.192011,50.817051,Bahrain International Airport,BAH,Omni Air International,Bahrain International Airport,Bahrain International Airport
a5b769,CMB144  ,N468AX,B763,30:03.6,26.261169,50.650444,BAH,Bahrain International Airport,30:02.5,26.192011,50.817051,Bahrain International Airport,BAH,Omni Air International,Bahrain International Airport,Bahrain International Airport
a2c129,TYSON44 ,N277GX,A321,00:01.9,25.801529,-80.282539,MIA,Miami International Airport,30:02.3,19.746368,-74.539391,Baracoa,BCA,Global X Airlines,Krome North Service Processing Center,Baracoa
a2c129,TYSON44 ,N277GX,A321,00:01.9,25.801529,-80.282539,MIA,Miami International Airport,30:02.3,19.746368,-74.539391,Baracoa,BCA,Global X Airlines,Krome North Service Processing Center,Baracoa
ad7274,TYSON42 ,N966AD,A321,00:02.9,31.374756,-92.590401,AEX,Alexandria International Airport,00:02.2,19.755234,-74.507027,Baracoa,BCA,Global X Airlines,Central Louisiana ICE Processing Center,Baracoa
ad7274,TYSON42 ,N966AD,A321,00:02.9,31.374756,-92.590401,AEX,Alexandria International Airport,00:02.2,19.755234,-74.507027,Baracoa,BCA,Global X Airlines,Central Louisiana ICE Processing Center,Baracoa
ad7274,TYSON42 ,N966AD,A321,00:02.9,31.374756,-92.590401,AEX,Alexandria International Airport,00:02.2,19.755234,-74.507027,Baracoa,BCA,Global X Airlines,Central Louisiana ICE Processing Center,Baracoa
ad7274,TYSON42 ,N966AD,A321,00:02.9,31.374756,-92.590401,AEX,Alexandria International Airport,00:02.2,19.755234,-74.507027,Baracoa,BCA,Global X Airlines,Central Louisiana ICE Processing Center,Baracoa
a5b769,,N468AX,B763,00:02.7,52.693829,-8.925313,SNN,Shannon Airport,30:02.7,68.889999,18.980322,Bardufoss Airport,BDU,Omni Air International,Shannon Airport,Bardufoss Airport
a5b769,,N468AX,B763,00:02.7,52.693829,-8.925313,SNN,Shannon Airport,30:02.7,68.889999,18.980322,Bardufoss Airport,BDU,Omni Air International,Shannon Airport,Bardufoss Airport
a83f98,TYSON49 ,N630VA,A320,30:02.2,40.703812,-74.167282,EWR,Newark Liberty International Airport,30:02.9,42.46843,-71.287201,Hanscom Field,BED,Global X Airlines,Elizabeth Contract Detention Facility,None
a83f98,TYSON49 ,N630VA,A320,30:02.2,40.703812,-74.167282,EWR,Newark Liberty International Airport,30:02.9,42.46843,-71.287201,Hanscom Field,BED,Global X Airlines,Elizabeth Contract Detention Facility,None
a83f98,TYSON49 ,N630VA,A320,30:04.1,41.473389,-83.788918,TOL,Toledo Express Airport,00:03.1,42.469402,-71.297699,Hanscom Field,BED,Global X Airlines,Corrections Center of Northwest Ohio (CCNO),None
a83f98,TYSON49 ,N630VA,A320,30:04.1,41.473389,-83.788918,TOL,Toledo Express Airport,00:03.1,42.469402,-71.297699,Hanscom Field,BED,Global X Airlines,Corrections Center of Northwest Ohio (CCNO),None
a83f98,TYSON49 ,N630VA,A320,30:02.2,40.703812,-74.167282,EWR,Newark Liberty International Airport,30:02.9,42.46843,-71.287201,Hanscom Field,BED,Global X Airlines,Elizabeth Contract Detention Facility,None
a83f98,TYSON49 ,N630VA,A320,30:02.2,40.703812,-74.167282,EWR,Newark Liberty International Airport,30:02.9,42.46843,-71.287201,Hanscom Field,BED,Global X Airlines,Elizabeth Contract Detention Facility,None
a835d1,,N628VA,A320,00:03.2,26.203125,-97.659081,HRL,Valley International Airport,30:03.1,42.467327,-71.278671,Hanscom Field,BED,Global X Airlines,El Valle Detention Facility,None
a835d1,,N628VA,A320,00:03.2,26.203125,-97.659081,HRL,Valley International Airport,30:03.1,42.467327,-71.278671,Hanscom Field,BED,Global X Airlines,El Valle Detention Facility,None
a2c129,GXA105  ,N277GX,A321,30:02.6,42.197662,-83.387413,DTW,Detroit Metropolitan Wayne County Airport,00:02.7,42.46859,-71.289192,Hanscom Field,BED,Global X Airlines,Detroit Metropolitan Wayne County Airport,None
a2c129,GXA105  ,N277GX,A321,30:02.6,42.197662,-83.387413,DTW,Detroit Metropolitan Wayne County Airport,00:02.7,42.46859,-71.289192,Hanscom Field,BED,Global X Airlines,Detroit Metropolitan Wayne County Airport,None
a8d231,TYSON51 ,N668CP,B737,30:03.0,29.534157,-98.478897,SAT,San Antonio International Airport,30:03.2,42.465416,-71.279488,Hanscom Field,BED,Eastern Air Express,South Texas ICE Processing Center,None
a8d231,TYSON51 ,N668CP,B737,30:03.0,29.534157,-98.478897,SAT,San Antonio International Airport,30:03.2,42.465416,-71.279488,Hanscom Field,BED,Eastern Air Express,South Texas ICE Processing Center,None
a2c129,GXA105  ,N277GX,A321,30:02.6,42.197662,-83.387413,DTW,Detroit Metropolitan Wayne County Airport,00:02.7,42.46859,-71.289192,Hanscom Field,BED,Global X Airlines,Detroit Metropolitan Wayne County Airport,None
a2c129,GXA105  ,N277GX,A321,30:02.6,42.197662,-83.387413,DTW,Detroit Metropolitan Wayne County Airport,00:02.7,42.46859,-71.289192,Hanscom Field,BED,Global X Airlines,Detroit Metropolitan Wayne County Airport,None
a8d231,TYSON52 ,N668CP,B737,00:03.2,29.535622,-98.479691,SAT,San Antonio International Airport,30:02.5,42.471451,-71.300034,Hanscom Field,BED,Eastern Air Express,South Texas ICE Processing Center,None
a8d231,TYSON52 ,N668CP,B737,00:03.2,29.535622,-98.479691,SAT,San Antonio International Airport,30:02.5,42.471451,-71.300034,Hanscom Field,BED,Eastern Air Express,South Texas ICE Processing Center,None
a5b769,CMB144  ,N468AX,B763,30:02.3,36.937527,-76.271805,ORF,Norfolk International Airport,00:02.0,44.71788,-68.955032,Bangor International Airport,BGR,Omni Air International,Norfolk International Airport,Bangor International Airport
a5b769,CMB144  ,N468AX,B763,30:02.3,36.937527,-76.271805,ORF,Norfolk International Airport,00:02.0,44.71788,-68.955032,Bangor International Airport,BGR,Omni Air International,Norfolk International Airport,Bangor International Airport
a75013,ON42    ,N570TA,A321,00:04.6,42.945675,-78.733864,BUF,Buffalo Niagara International Airport,30:02.4,31.672623,-106.586121,Biggs AAF,BIF,Global X Airlines,Buffalo (Batavia) Service Processing Center,Biggs AAF
a75013,ON42    ,N570TA,A321,00:04.6,42.945675,-78.733864,BUF,Buffalo Niagara International Airport,30:02.4,31.672623,-106.586121,Biggs AAF,BIF,Global X Airlines,Buffalo (Batavia) Service Processing Center,Biggs AAF
a75013,ON42    ,N570TA,A321,00:04.6,42.945675,-78.733864,BUF,Buffalo Niagara International Airport,30:02.4,31.672623,-106.586121,Biggs AAF,BIF,Global X Airlines,Buffalo (Batavia) Service Processing Center,Biggs AAF
a75013,ON42    ,N570TA,A321,00:04.6,42.945675,-78.733864,BUF,Buffalo Niagara International Airport,30:02.4,31.672623,-106.586121,Biggs AAF,BIF,Global X Airlines,Buffalo (Batavia) Service Processing Center,Biggs AAF
a6b0f5,GXA102  ,N530FL,A321,00:05.3,35.024239,-106.630341,ABQ,Albuquerque International Sunport,30:01.8,35.98246,-114.565605,Boulder City,BLD,Global X Airlines,Torrance County Detention Facility,Boulder City
a6b0f5,GXA102  ,N530FL,A321,00:05.3,35.024239,-106.630341,ABQ,Albuquerque International Sunport,30:01.8,35.98246,-114.565605,Boulder City,BLD,Global X Airlines,Torrance County Detention Facility,Boulder City
a6b0f5,GXA102  ,N530FL,A321,00:05.3,35.024239,-106.630341,ABQ,Albuquerque International Sunport,30:01.8,35.98246,-114.565605,Boulder City,BLD,Global X Airlines,Torrance County Detention Facility,Boulder City
a6b0f5,GXA102  ,N530FL,A321,00:05.3,35.024239,-106.630341,ABQ,Albuquerque International Sunport,30:01.8,35.98246,-114.565605,Boulder City,BLD,Global X Airlines,Torrance County Detention Facility,Boulder City
a6b0f5,GXA102  ,N530FL,A321,00:05.3,35.024239,-106.630341,ABQ,Albuquerque International Sunport,30:01.8,35.98246,-114.565605,Boulder City,BLD,Global X Airlines,Torrance County Detention Facility,Boulder City
a6b0f5,GXA102  ,N530FL,A321,00:05.3,35.024239,-106.630341,ABQ,Albuquerque International Sunport,30:01.8,35.98246,-114.565605,Boulder City,BLD,Global X Airlines,Torrance County Detention Facility,Boulder City
acb2ba,TYSON47 ,N917XA,B738,30:03.4,39.852024,-104.687363,DEN,Denver International Airport,00:03.4,36.122955,-114.651855,Boulder City,BLD,Eastern Air Express,Denver Contract Detention Facility (Aurora),Boulder City
acb2ba,TYSON47 ,N917XA,B738,30:03.4,39.852024,-104.687363,DEN,Denver International Airport,00:03.4,36.122955,-114.651855,Boulder City,BLD,Eastern Air Express,Denver Contract Detention Facility (Aurora),Boulder City
acb2ba,TYSON47 ,N917XA,B738,30:03.4,39.852024,-104.687363,DEN,Denver International Airport,00:03.4,36.122955,-114.651855,Boulder City,BLD,Eastern Air Express,Denver Contract Detention Facility (Aurora),Boulder City
acb2ba,TYSON47 ,N917XA,B738,30:03.4,39.852024,-104.687363,DEN,Denver International Airport,00:03.4,36.122955,-114.651855,Boulder City,BLD,Eastern Air Express,Denver Contract Detention Facility (Aurora),Boulder City
a6b0f5,GXA102  ,N530FL,A321,00:05.3,35.024239,-106.630341,ABQ,Albuquerque International Sunport,30:01.8,35.98246,-114.565605,Boulder City,BLD,Global X Airlines,Torrance County Detention Facility,Boulder City
a6b0f5,GXA102  ,N530FL,A321,00:05.3,35.024239,-106.630341,ABQ,Albuquerque International Sunport,30:01.8,35.98246,-114.565605,Boulder City,BLD,Global X Airlines,Torrance County Detention Facility,Boulder City
a2f016,TYSON42 ,N289GX,A320,00:02.8,40.191956,-76.748962,MDT,Harrisburg International Airport,00:02.6,40.789955,-73.640732,Grumman,BPA,Global X Airlines,Harrisburg International Airport,Grumman
a2f016,TYSON42 ,N289GX,A320,00:02.8,40.191956,-76.748962,MDT,Harrisburg International Airport,00:02.6,40.789955,-73.640732,Grumman,BPA,Global X Airlines,Harrisburg International Airport,Grumman
a2c129,TYSON44 ,N277GX,A321,00:02.8,14.571808,-90.532059,GUA,La Aurora International Airport,00:02.2,25.92334,-97.586632,South Padre Island International Airport,BRO,Global X Airlines,La Aurora International Airport,South Padre Island International Airport
a2c129,TYSON44 ,N277GX,A321,00:02.8,14.571808,-90.532059,GUA,La Aurora International Airport,00:02.2,25.92334,-97.586632,South Padre Island International Airport,BRO,Global X Airlines,La Aurora International Airport,South Padre Island International Airport
a2f9dd,TYSON45 ,N291GX,A320,00:02.5,14.592041,-90.525352,GUA,La Aurora International Airport,00:02.6,25.94252,-97.612595,South Padre Island International Airport,BRO,Global X Airlines,La Aurora International Airport,South Padre Island International Airport
a2f9dd,TYSON45 ,N291GX,A320,00:02.5,14.592041,-90.525352,GUA,La Aurora International Airport,00:02.6,25.94252,-97.612595,South Padre Island International Airport,BRO,Global X Airlines,La Aurora International Airport,South Padre Island International Airport
a2f016,TYSON41 ,N289GX,A320,00:05.3,42.465614,-71.279716,BED,Hanscom Field,30:01.8,42.945683,-78.733597,Buffalo Niagara International Airport,BUF,Global X Airlines,None,Buffalo (Batavia) Service Processing Center
a2f016,TYSON41 ,N289GX,A320,00:05.3,42.465614,-71.279716,BED,Hanscom Field,30:01.8,42.945683,-78.733597,Buffalo Niagara International Airport,BUF,Global X Airlines,None,Buffalo (Batavia) Service Processing Center
a2f016,TYSON41 ,N289GX,A320,00:02.8,42.465717,-71.279846,BED,Hanscom Field,00:02.5,42.939259,-78.72963,Buffalo Niagara International Airport,BUF,Global X Airlines,None,Buffalo (Batavia) Service Processing Center
a2f016,TYSON41 ,N289GX,A320,00:02.8,42.465717,-71.279846,BED,Hanscom Field,00:02.5,42.939259,-78.72963,Buffalo Niagara International Airport,BUF,Global X Airlines,None,Buffalo (Batavia) Service Processing Center
